S.No,User_ID,Cust_name,Product_ID,Gender,Age Group,Age,age group name,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount
761,1004227,William,P00276142,F,26-35,31,Early Adults,1,Bihar,Eastern,Banking,Food,2,19171
762,1001088,Phan,P00368242,M,0-17,13,#N/A,0,Himachal Pradesh,Northern,Construction,Food,3,19169
763,1000264,Parna,P00125942,F,36-45,45,Mid Adults,0,Uttar Pradesh,Central,Aviation,Food,2,19166
764,1002233,Vicky,P00283942,M,36-45,36,Mid Adults,0,Uttar Pradesh,Central,Healthcare,Food,1,19164
765,1002124,Linda,P00014542,F,26-35,34,Early Adults,0,Maharashtra,Western,Chemical,Food,3,19163
766,1004447,Ajay,P00020342,F,46-50,49,Late Mid Adults,0,Karnataka,Southern,Agriculture,Food,4,19160
767,1004058,Shaily,P0097142,F,26-35,35,Early Adults,0,Uttar Pradesh,Central,Retail,Food,4,19159
768,1003138,Jasper,P00146742,F,36-45,36,Mid Adults,1,Andhra Pradesh,Southern,Govt,Food,3,19155
769,1001759,Martinez,P00324942,F,26-35,28,Early Adults,1,Haryana,Northern,Banking,Food,3,19155
770,1005511,Cox,P00344042,F,46-50,50,Late Mid Adults,1,Gujarat,Western,Chemical,Food,3,19147
771,1000026,Arntzen,P00144242,F,26-35,32,Early Adults,0,Madhya Pradesh,Central,Aviation,Food,4,19145
772,1003378,Chikku,P00053942,F,18-25,23,Young,1,Bihar,Eastern,Govt,Food,1,19143
773,1002909,Debra,P00057942,F,26-35,30,Early Adults,0,Uttar Pradesh,Central,Construction,Food,2,19141
774,1004964,Ameesha,P00119842,F,36-45,41,Mid Adults,0,Uttar Pradesh,Central,Banking,Food,1,19141
775,1005220,Amlan,P00191742,F,26-35,31,Early Adults,0,Madhya Pradesh,Central,Healthcare,Food,1,19139
776,1004537,Blanton,P00126042,M,46-50,49,Late Mid Adults,1,Madhya Pradesh,Central,Aviation,Food,1,19138
777,1001288,Ballard,P00091142,M,36-45,38,Mid Adults,1,Delhi,Central,IT Sector,Food,2,19136
778,1005366,Cathy,P00003642,F,18-25,25,Young,0,Maharashtra,Western,Healthcare,Food,2,19135
779,1001935,Logan,P00332842,F,0-17,13,#N/A,0,Bihar,Eastern,Retail,Food,4,19133
780,1001575,Hastings,P00112142,M,51-55,52,Pre Seniors Adult,0,Bihar,Eastern,Automobile,Food,3,19131
781,1004607,Turumella,P00043542,F,26-35,35,Early Adults,0,Haryana,Northern,Healthcare,Food,4,19130
782,1004948,Jenkins,P00174442,F,46-50,47,Late Mid Adults,0,Madhya Pradesh,Central,Govt,Food,1,19129
783,1001266,Emily,P00036342,F,26-35,29,Early Adults,0,Gujarat,Western,Aviation,Food,1,19126
784,1003371,Elpida,P00059442,F,26-35,30,Early Adults,0,Gujarat,Western,Healthcare,Food,4,19126
785,1003658,John,P00216942,M,26-35,30,Early Adults,0,Gujarat,Western,Healthcare,Food,2,19125
786,1003833,Dashyam,P00214342,F,26-35,29,Early Adults,0,Uttar Pradesh,Central,Healthcare,Food,1,19122
787,1001015,Bharat,P00336742,F,36-45,41,Mid Adults,0,Uttar Pradesh,Central,IT Sector,Food,3,19122
788,1002630,Roland,P00275142,M,18-25,20,Young,0,Himachal Pradesh,Northern,IT Sector,Food,1,19119
789,1005605,Bühler,P00053842,M,18-25,23,Young,1,Madhya Pradesh,Central,IT Sector,Food,1,19119
790,1000613,Vikash,P00054242,F,36-45,45,Mid Adults,1,Uttar Pradesh,Central,Media,Food,2,19119
791,1000802,Marley,P00149342,F,26-35,26,Early Adults,0,Andhra Pradesh,Southern,Healthcare,Food,1,19116
792,1004114,Pratiksha,P00113542,F,36-45,44,Mid Adults,0,Delhi,Central,Food Processing,Food,3,19116
793,1004271,Marley,P00115642,F,36-45,38,Mid Adults,1,Haryana,Northern,Aviation,Food,3,19115
794,1004093,Jamie,P00226242,F,26-35,35,Early Adults,0,Karnataka,Southern,Hospitality,Food,1,19115
795,1002340,James,P00111542,F,36-45,40,Mid Adults,0,Maharashtra,Western,Healthcare,Food,3,19114
796,1002747,Collister,P00118742,M,18-25,25,Young,1,Uttar Pradesh,Central,Banking,Food,2,19113
797,1005256,Grant,P00267142,F,26-35,28,Early Adults,1,Madhya Pradesh,Central,Govt,Food,3,19112
798,1002734,Federle,P00053842,M,18-25,24,Young,1,Karnataka,Southern,IT Sector,Food,4,19111
799,1003864,Blanton,P00176742,F,51-55,51,Pre Seniors Adult,0,Maharashtra,Western,IT Sector,Food,2,19110
800,1000368,Olsen,P00213042,M,26-35,28,Early Adults,1,Uttar Pradesh,Central,Media,Food,4,19110
801,1003733,Darley,P00085042,F,18-25,18,Young,1,Uttar Pradesh,Central,IT Sector,Food,3,19109
802,1002533,Nidhi,P00346442,M,26-35,30,Early Adults,1,Uttar Pradesh,Central,Food Processing,Food,4,19108
803,1001069,Krutika,P00290242,F,26-35,28,Early Adults,0,Uttar Pradesh,Central,IT Sector,Food,2,19106
804,1000013,Thornton,P00295942,F,46-50,50,Late Mid Adults,1,Gujarat,Western,IT Sector,Food,3,19105
805,1004447,Ajay,P00243942,F,46-50,50,Late Mid Adults,0,Karnataka,Southern,Construction,Food,4,19101
806,1001676,Kirti,P00003942,F,18-25,19,Young,1,Bihar,Eastern,Aviation,Food,2,19099
807,1000757,Karandeep,P00142142,F,26-35,30,Early Adults,0,Delhi,Central,Healthcare,Food,2,19096
808,1003051,Moren,P00069042,F,18-25,23,Young,0,Maharashtra,Western,Media,Food,2,19096
809,1004171,Brian,P00129642,F,55+,73,Seniors,1,Gujarat,Western,Banking,Food,2,19095
810,1005747,Gardner,P00003642,F,26-35,31,Early Adults,1,Madhya Pradesh,Central,Automobile,Food,4,19093
811,1000658,Williams,P00161942,M,26-35,27,Early Adults,1,Karnataka,Southern,Banking,Food,2,19092
812,1001199,Bhawna,P00351342,F,51-55,51,Pre Seniors Adult,0,Karnataka,Southern,Healthcare,Food,1,19092
813,1003621,Navdeep,P00355942,F,18-25,23,Young,1,Maharashtra,Western,Automobile,Food,2,19090
814,1001531,Bell-,P00057642,F,46-50,46,Late Mid Adults,1,Maharashtra,Western,Lawyer,Food,2,19089
815,1004381,Sandeep,P00279442,F,26-35,31,Early Adults,0,Uttar Pradesh,Central,Healthcare,Food,4,19088
816,1004381,Sandeep,P00305042,F,26-35,28,Early Adults,0,Maharashtra,Western,Healthcare,Food,4,19085
817,1003147,Sheetal,P00035842,F,26-35,33,Early Adults,0,Delhi,Central,Aviation,Food,3,19084
818,1005084,Harton,P00156542,F,18-25,20,Young,1,Maharashtra,Western,Hospitality,Food,3,19081
819,1004406,Jenna,P00151742,F,26-35,33,Early Adults,1,Maharashtra,Western,Healthcare,Food,4,19081
820,1001029,Parakh,P00245242,F,26-35,34,Early Adults,0,Uttar Pradesh,Central,Healthcare,Food,1,19076
821,1005937,Ashwin,P00282642,F,26-35,35,Early Adults,0,Delhi,Central,Aviation,Food,3,19073
822,1004352,Herman,P00032142,F,18-25,24,Young,0,Madhya Pradesh,Central,Aviation,Food,4,19073
823,1004227,William,P00335142,F,26-35,27,Early Adults,0,Kerala,Southern,Retail,Food,1,19072
824,1001716,Magee,P00365042,F,26-35,26,Early Adults,0,Maharashtra,Western,Aviation,Food,2,19072
825,1003408,Pamela,P00182642,F,26-35,35,Early Adults,0,Haryana,Northern,Food Processing,Food,2,19070
826,1004467,Gardner,P00149642,M,51-55,55,Pre Seniors Adult,0,Delhi,Central,IT Sector,Food,3,19069
827,1004215,Lycoris,P00028042,F,26-35,30,Early Adults,0,Uttar Pradesh,Central,Healthcare,Food,4,19069
828,1000338,Nunn,P00313842,F,36-45,44,Mid Adults,0,Delhi,Central,Banking,Food,4,19067
829,1004913,Seite,P00053642,M,26-35,29,Early Adults,0,Himachal Pradesh,Northern,Banking,Food,3,19067
830,1001242,Lucas,P00030642,M,36-45,40,Mid Adults,0,Madhya Pradesh,Central,Textile,Food,2,19067
831,1000659,Alan,P00254142,M,26-35,26,Early Adults,0,Uttarakhand,Central,Hospitality,Food,1,19067
832,1004879,Saurabh,P00155442,F,26-35,30,Early Adults,0,Uttar Pradesh,Central,Healthcare,Food,1,19065
833,1001530,Haberlin,P00111142,F,26-35,29,Early Adults,0,Andhra Pradesh,Southern,Healthcare,Food,3,19064
834,1004085,Frazer,P00205242,M,26-35,30,Early Adults,0,Delhi,Central,Healthcare,Food,2,19059
835,1004809,Franz,P00349242,M,51-55,53,Pre Seniors Adult,1,Andhra Pradesh,Southern,Agriculture,Food,4,19056
836,1001780,Sabah,P00285842,F,36-45,39,Mid Adults,1,Karnataka,Southern,IT Sector,Food,2,19054
837,1001078,Shreya,P00002542,M,46-50,49,Late Mid Adults,1,Madhya Pradesh,Central,Lawyer,Food,4,19054
838,1003723,Bhishm,P00249142,F,26-35,29,Early Adults,0,Uttar Pradesh,Central,Aviation,Food,1,19054
839,1004867,Chandni,P00303042,F,26-35,33,Early Adults,1,Haryana,Northern,Banking,Food,4,19053
840,1002611,Rachna,P00046242,F,26-35,31,Early Adults,0,Maharashtra,Western,Aviation,Food,1,19052
841,1003796,Deanra,P00302142,F,46-50,47,Late Mid Adults,0,Madhya Pradesh,Central,IT Sector,Food,2,19051
842,1002934,Brumley,P00003442,M,36-45,40,Mid Adults,0,Delhi,Central,Govt,Food,4,19049
843,1001647,Norvell,P00217742,F,18-25,23,Young,1,Jharkhand,Eastern,Govt,Food,3,19048
844,1005404,Rohan,P00153842,F,26-35,28,Early Adults,1,Karnataka,Southern,Healthcare,Food,4,19048
845,1002996,Bathina,P00367242,F,18-25,23,Young,0,Uttar Pradesh,Central,Automobile,Food,1,19048
846,1001306,Airdo,P00364842,F,26-35,35,Early Adults,0,Delhi,Central,IT Sector,Food,4,19046
847,1004021,Aishwarya,P00189242,F,51-55,51,Pre Seniors Adult,1,Maharashtra,Western,Agriculture,Food,2,19045
848,1000552,Klamczynski,P00155442,F,51-55,54,Pre Seniors Adult,0,Maharashtra,Western,IT Sector,Food,1,19045
849,1005580,Bradley,P00311542,F,46-50,47,Late Mid Adults,0,Uttar Pradesh,Central,Govt,Food,3,19045
850,1002967,Hwang,P00111142,F,26-35,28,Early Adults,0,Karnataka,Southern,IT Sector,Food,3,19044
851,1005471,Zettner,P00295942,F,18-25,22,Young,1,Andhra Pradesh,Southern,Media,Food,2,19041
852,1002777,Overfelt,P00283942,F,18-25,21,Young,1,Andhra Pradesh,Southern,Chemical,Food,4,19037
853,1000676,Blacks,P00362442,F,18-25,19,Young,0,Maharashtra,Western,Govt,Food,2,19036
854,1004174,Jarboe,P00086242,M,36-45,45,Mid Adults,1,Andhra Pradesh,Southern,Media,Food,2,19034
855,1003882,Inderpreet,P00161942,F,55+,84,Seniors,0,Andhra Pradesh,Southern,IT Sector,Food,3,19034
856,1003697,Toch,P00173242,F,26-35,28,Early Adults,1,Karnataka,Southern,Aviation,Food,2,19034
857,1006006,Triggs,P00129542,F,0-17,14,#N/A,1,Maharashtra,Western,Aviation,Food,1,19033
858,1004748,Yohann,P00366542,F,46-50,47,Late Mid Adults,1,Maharashtra,Western,Automobile,Food,1,19032
859,1003538,Shivani,P00159542,F,36-45,45,Mid Adults,0,Uttar Pradesh,Central,Healthcare,Food,2,19031
860,1003336,Vipul,P00211142,F,36-45,43,Mid Adults,0,Haryana,Northern,Aviation,Food,1,19030
861,1004606,Mitali,P00250242,M,0-17,16,#N/A,0,Uttar Pradesh,Central,Healthcare,Food,4,19029
862,1005597,Brittain,P00031942,M,18-25,19,Young,0,Delhi,Central,Banking,Food,2,19027
863,1002868,Caroline,P00358742,F,36-45,41,Mid Adults,1,Kerala,Southern,Govt,Food,3,19024
864,1002507,Lakshmi,P00113942,F,26-35,35,Early Adults,1,Uttar Pradesh,Central,Aviation,Food,4,19024
865,1000169,Etezadi,P00083842,F,26-35,28,Early Adults,1,Uttar Pradesh,Central,Healthcare,Food,3,19023
866,1002063,Shreyshi,P00239142,F,26-35,31,Early Adults,1,Himachal Pradesh,Northern,IT Sector,Food,4,19021
867,1001636,Smayling,P00216342,M,26-35,28,Early Adults,1,Himachal Pradesh,Northern,Healthcare,Food,1,19020
868,1005035,Tate,P00286742,M,26-35,31,Early Adults,0,Himachal Pradesh,Northern,Govt,Food,2,19019
869,1003705,Paridhi,P00117342,F,46-50,50,Late Mid Adults,1,Uttar Pradesh,Central,IT Sector,Food,1,19015
870,1005021,Patel,P00187442,F,51-55,52,Pre Seniors Adult,0,Karnataka,Southern,Food Processing,Food,3,19014
871,1001255,Baird,P00294842,F,26-35,34,Early Adults,1,Maharashtra,Western,IT Sector,Food,2,19014
872,1000451,Atkinson,P00176342,F,55+,76,Seniors,0,Maharashtra,Western,Healthcare,Food,3,19014
873,1000379,Thais,P00176842,M,36-45,36,Mid Adults,0,Uttar Pradesh,Central,Automobile,Food,1,19014
874,1001680,Vasudev,P00047742,M,26-35,26,Early Adults,1,Gujarat,Western,Banking,Food,4,19011
875,1003320,Sandra,P00249542,F,26-35,35,Early Adults,0,Karnataka,Southern,Healthcare,Food,2,19010
876,1005492,Engle,P00156342,F,18-25,23,Young,0,Uttar Pradesh,Central,Healthcare,Food,2,19007
877,1003746,Vaibhavi,P00288642,F,26-35,26,Early Adults,1,Uttar Pradesh,Central,Banking,Food,4,19007
878,1002980,Catini,P00278642,F,46-50,46,Late Mid Adults,1,Madhya Pradesh,Central,Govt,Food,1,19004
879,1003308,Cortes,P00070442,M,18-25,20,Young,0,Andhra Pradesh,Southern,Aviation,Food,2,19002
880,1004473,Palak,P00031142,F,36-45,39,Mid Adults,0,Rajasthan,Northern,Healthcare,Food,4,19002
881,1002730,Meghana,P00226342,F,36-45,39,Mid Adults,0,Madhya Pradesh,Central,IT Sector,Food,1,19000
882,1000655,Reiten,P00057442,M,26-35,27,Early Adults,1,Kerala,Southern,Aviation,Food,3,18997
883,1000934,Hagelstein,P00041942,M,36-45,42,Mid Adults,0,Andhra Pradesh,Southern,Govt,Food,3,18996
884,1001185,Duhita,P00213742,M,36-45,40,Mid Adults,1,Delhi,Central,Retail,Food,2,18996
885,1005394,Cari,P00101342,F,18-25,21,Young,1,Delhi,Central,Textile,Food,2,18992
886,1004744,Pardue,P00110742,F,51-55,52,Pre Seniors Adult,1,Haryana,Northern,Aviation,Food,1,18989
887,1001426,Sandra,P00326742,F,18-25,23,Young,0,Karnataka,Southern,Retail,Food,1,18987
888,1004430,Castell,P00194442,M,26-35,32,Early Adults,0,Uttar Pradesh,Central,Banking,Food,4,18985
889,1003897,Gayman,P00116342,F,55+,66,Seniors,0,Maharashtra,Western,Chemical,Food,4,18984
890,1004271,Marley,P00120842,F,36-45,39,Mid Adults,1,Maharashtra,Western,Aviation,Food,2,18983
891,1004781,Soltero,P00293342,M,51-55,53,Pre Seniors Adult,0,Jharkhand,Eastern,Aviation,Food,1,18980
892,1005632,Eileen,P00305142,M,18-25,21,Young,1,Andhra Pradesh,Southern,Chemical,Food,4,18975
893,1003063,Candace,P00250242,F,18-25,18,Young,0,Andhra Pradesh,Southern,Media,Food,2,18974
894,1000616,Ashbrook,P00113242,F,26-35,33,Early Adults,0,Maharashtra,Western,Agriculture,Food,1,18971
895,1001737,Adhvaita,P00180642,F,36-45,38,Mid Adults,0,Uttar Pradesh,Central,Healthcare,Food,1,18970
896,1004023,Noonan,P00244742,M,36-45,36,Mid Adults,0,Karnataka,Southern,Aviation,Food,4,18968
897,1002724,Bhaggyasree,P00034842,M,46-50,47,Late Mid Adults,1,Delhi,Central,IT Sector,Food,2,18964
898,1004510,Crebagga,P00313642,F,46-50,48,Late Mid Adults,1,Karnataka,Southern,Healthcare,Food,2,18964
899,1001436,Lynn,P00255942,M,51-55,53,Pre Seniors Adult,1,Bihar,Eastern,Lawyer,Food,1,18963
900,1002383,Fuller,P00006942,M,26-35,34,Early Adults,0,Madhya Pradesh,Central,Automobile,Food,2,18961
901,1005689,Dorothy,P00222842,F,26-35,34,Early Adults,0,Haryana,Northern,Food Processing,Food,2,18960
902,1003292,Dipali,P00265242,M,51-55,53,Pre Seniors Adult,1,Gujarat,Western,Aviation,Food,1,18959
903,1001873,Lauren,P00220442,F,36-45,40,Mid Adults,1,Maharashtra,Western,Chemical,Food,3,18959
904,1004508,Phonely,P00051642,F,26-35,30,Early Adults,1,Uttar Pradesh,Central,Aviation,Food,3,18959
905,1002552,McGuire,P00173842,M,26-35,30,Early Adults,1,Delhi,Central,Aviation,Food,3,18957
906,1003669,John,P00182642,F,26-35,34,Early Adults,0,Maharashtra,Western,Aviation,Food,3,18956
907,1005749,Ken,P00343642,M,26-35,30,Early Adults,1,Karnataka,Southern,Healthcare,Food,3,18953
908,1004917,Jumper,P00111142,M,46-50,46,Late Mid Adults,0,Maharashtra,Western,Healthcare,Food,1,18953
909,1005780,Meador,P00157942,F,18-25,20,Young,0,Karnataka,Southern,Textile,Food,1,18952
910,1000117,Harry,P00031542,F,26-35,29,Early Adults,0,Maharashtra,Western,Chemical,Food,3,18952
911,1004089,Reichenbach,P00327842,F,26-35,32,Early Adults,1,Delhi,Central,Banking,Hand & Power Tools,4,18832
912,1001491,James,P00240142,M,18-25,21,Young,0,Andhra Pradesh,Southern,Media,Hand & Power Tools,4,18789
913,1005749,Ken,P00114742,M,26-35,31,Early Adults,0,Maharashtra,Western,IT Sector,Hand & Power Tools,3,18665
914,1002747,Collister,P00245642,M,18-25,19,Young,0,Madhya Pradesh,Central,Banking,Hand & Power Tools,3,18592
915,1001755,Eason,P00131542,M,18-25,25,Young,0,Punjab,Northern,Media,Hand & Power Tools,1,18465
916,1000702,Deirdre,P00073842,M,36-45,45,Mid Adults,1,Andhra Pradesh,Southern,Banking,Hand & Power Tools,4,18413
917,1005780,Meador,P00057542,M,18-25,19,Young,0,Andhra Pradesh,Southern,IT Sector,Hand & Power Tools,4,18311
918,1002131,Shivani,P00225942,F,26-35,35,Early Adults,1,Delhi,Central,IT Sector,Hand & Power Tools,4,18269
919,1001150,Becky,P00346942,M,26-35,27,Early Adults,1,Maharashtra,Western,Aviation,Stationery,1,17415
920,1001246,Rutuja,P00119142,M,18-25,18,Young,0,Delhi,Central,Aviation,Stationery,1,17333
921,1001299,Mrinal,P00093642,M,26-35,31,Early Adults,0,Delhi,Central,Retail,Stationery,4,17321
922,1002887,Marina,P00103042,F,26-35,26,Early Adults,1,Delhi,Central,Automobile,Stationery,4,17300
923,1001447,Aastha,P00304542,M,18-25,21,Young,0,Delhi,Central,Media,Stationery,1,17262
924,1000971,Savi,P00118642,F,26-35,31,Early Adults,1,Delhi,Central,Banking,Stationery,2,17204
925,1003965,Masurkar,P00205842,F,18-25,24,Young,0,Delhi,Central,Banking,Stationery,1,17175
926,1002507,Lakshmi,P00064442,F,26-35,35,Early Adults,1,Delhi,Central,Aviation,Stationery,4,17175
927,1000996,Syed,P00153742,F,26-35,31,Early Adults,0,Maharashtra,Western,Chemical,Stationery,2,17175
928,1004085,Frazer,P00165842,M,26-35,30,Early Adults,1,Maharashtra,Western,Chemical,Stationery,2,17143
929,1000454,Eudokia,P00258442,F,26-35,32,Early Adults,0,Delhi,Central,Lawyer,Stationery,4,17130
930,1003821,Shantanu,P00199642,F,26-35,30,Early Adults,1,Delhi,Central,IT Sector,Stationery,1,17107
931,1001912,Hazel,P00271442,F,26-35,33,Early Adults,0,Delhi,Central,Aviation,Stationery,4,17097
932,1005795,Conant,P00057442,M,26-35,30,Early Adults,0,Delhi,Central,IT Sector,Stationery,4,17093
933,1001658,Hwang,P00009542,M,36-45,44,Mid Adults,1,Gujarat,Western,Hospitality,Stationery,1,17058
934,1002761,MacAllister,P00265742,F,36-45,36,Mid Adults,1,Delhi,Central,Banking,Stationery,1,17052
935,1004823,Fein,P00233342,F,18-25,24,Young,1,Delhi,Central,Automobile,Stationery,1,17036
936,1004950,LaWare,P00247542,M,26-35,28,Early Adults,1,Delhi,Central,Aviation,Stationery,1,17002
937,1000467,Jordon,P00036842,M,36-45,36,Mid Adults,0,Maharashtra,Western,Textile,Stationery,1,16995
938,1005222,Rane,P00024642,F,26-35,35,Early Adults,0,Kerala,Southern,Aviation,Tupperware,1,16980
939,1003471,Mull,P00157142,F,18-25,21,Young,1,Uttar Pradesh,Central,IT Sector,Tupperware,4,16954
940,1005464,Keith,P00274242,F,36-45,37,Mid Adults,1,Madhya Pradesh,Central,IT Sector,Tupperware,2,16947
941,1000326,Jonathan,P00243942,M,51-55,51,Pre Seniors Adult,0,Andhra Pradesh,Southern,IT Sector,Footwear & Shoes,2,16938
942,1002459,Barnes,P00296342,F,51-55,55,Pre Seniors Adult,0,Madhya Pradesh,Central,Textile,Footwear & Shoes,4,16937
943,1003476,Lalita,P00227842,F,51-55,55,Pre Seniors Adult,1,Uttar Pradesh,Central,Banking,Footwear & Shoes,4,16937
944,1004005,Phillip,P00057742,M,36-45,39,Mid Adults,0,Karnataka,Southern,Govt,Footwear & Shoes,2,16935
945,1002340,James,P00008742,F,36-45,36,Mid Adults,1,Delhi,Central,Banking,Footwear & Shoes,1,16933
946,1003650,Ginny,P00055642,F,26-35,31,Early Adults,1,Gujarat,Western,Hospitality,Tupperware,3,16933
947,1003665,Coyne,P00144642,F,26-35,35,Early Adults,0,Karnataka,Southern,Healthcare,Footwear & Shoes,2,16928
948,1000005,Hoffmann,P00240142,F,26-35,27,Early Adults,0,Karnataka,Southern,Food Processing,Footwear & Shoes,2,16927
949,1004915,Eudokia,P00275842,F,26-35,33,Early Adults,1,Uttar Pradesh,Central,Banking,Footwear & Shoes,3,16927
950,1003198,Chetan,P00114542,F,26-35,34,Early Adults,0,Delhi,Central,Govt,Footwear & Shoes,3,16922
951,1002665,Champaklata,P00111242,F,36-45,39,Mid Adults,0,Madhya Pradesh,Central,Food Processing,Footwear & Shoes,3,16921
952,1001230,Saptadeep,P00120042,F,26-35,32,Early Adults,1,Karnataka,Southern,Lawyer,Footwear & Shoes,4,16920
953,1000137,Steve,P00368042,M,46-50,50,Late Mid Adults,0,Karnataka,Southern,Automobile,Footwear & Shoes,2,16920
954,1002173,Kritika,P00302642,F,51-55,54,Pre Seniors Adult,1,Uttar Pradesh,Central,Healthcare,Footwear & Shoes,4,16920
955,1003507,Brenda,P00248142,F,26-35,30,Early Adults,0,Karnataka,Southern,Hospitality,Footwear & Shoes,4,16919
956,1001325,Reese,P00316642,F,26-35,27,Early Adults,0,Karnataka,Southern,IT Sector,Footwear & Shoes,3,16918
957,1004802,Patil,P00212942,F,55+,67,Seniors,0,Delhi,Central,Govt,Stationery,3,16917
958,1001817,Olsen,P00035842,F,36-45,41,Mid Adults,1,Karnataka,Southern,Chemical,Footwear & Shoes,4,16915
959,1004022,Seth,P00153842,M,36-45,38,Mid Adults,0,Karnataka,Southern,Media,Footwear & Shoes,2,16911
960,1004721,Allen,P00102242,F,36-45,37,Mid Adults,0,Delhi,Central,Retail,Footwear & Shoes,3,16907
961,1000816,Jordon,P00254242,F,46-50,49,Late Mid Adults,1,Karnataka,Southern,Healthcare,Footwear & Shoes,1,16906
962,1004769,Herrera,P00348242,F,26-35,29,Early Adults,0,Delhi,Central,Construction,Stationery,3,16904
963,1003878,Poddar,P00086442,F,36-45,42,Mid Adults,0,Delhi,Central,Healthcare,Footwear & Shoes,3,16903
964,1005209,Jeremy,P00025142,F,51-55,55,Pre Seniors Adult,0,Gujarat,Western,Aviation,Tupperware,3,16902
965,1004451,Ricardo,P00022942,F,26-35,29,Early Adults,0,Karnataka,Southern,IT Sector,Footwear & Shoes,2,16902
966,1005767,Ginny,P00269642,F,26-35,29,Early Adults,0,Delhi,Central,Aviation,Footwear & Shoes,3,16901
967,1001317,Nikhil,P00299142,F,46-50,47,Late Mid Adults,0,Delhi,Central,IT Sector,Footwear & Shoes,1,16900
968,1001010,Bremer,P00325742,F,26-35,30,Early Adults,1,Karnataka,Southern,Healthcare,Footwear & Shoes,2,16897
969,1005769,Nikhil,P00332842,F,46-50,50,Late Mid Adults,1,Karnataka,Southern,Govt,Footwear & Shoes,1,16896
970,1003924,Crier,P00181542,M,51-55,55,Pre Seniors Adult,0,Maharashtra,Western,Construction,Footwear & Shoes,3,16896
971,1001607,Kampe,P00300042,F,46-50,47,Late Mid Adults,0,Madhya Pradesh,Central,Healthcare,Footwear & Shoes,1,16895
972,1002063,Shreyshi,P0098442,F,26-35,33,Early Adults,1,Delhi,Central,Aviation,Footwear & Shoes,2,16894
973,1003203,Ryan,P00150342,F,36-45,42,Mid Adults,0,Karnataka,Southern,Automobile,Footwear & Shoes,2,16892
